Student_ID,Region,Subject,Gender,Grade_Level,Age,App_Login_Count,Video_Completion_Rate,Study_Hours_Per_Week,Assignment_Submission_Rate,Percentage,Engagement_Level
29895,South Asia,Mathematics,Male,9,14,19,21.2,9.5,33.8,68.2,Low
29896,South Asia,Science,Other,10,16,18,29.1,4.2,48.0,74.2,Medium
29897,South Asia,English,Male,11,17,31,37.2,5.7,50.5,91.9,High
29898,Africa,Mathematics,Other,9,14,22,34.0,12.6,39.7,45.7,Medium
29899,North America,Science,Male,10,15,20,19.0,10.0,48.2,59.6,Low
29900,South Asia,History,Male,11,16,20,27.7,7.7,37.6,67.1,Medium
29901,Europe,Mathematics,Female,10,15,25,29.9,5.5,26.4,40.5,Medium
29902,Africa,History,Male,9,14,22,56.4,8.2,44.2,71.9,High
29903,East Asia,English,Female,11,16,36,42.8,4.7,64.7,84.4,High
29904,Africa,Economics,Female,11,16,15,45.4,9.8,60.6,75.3,High
29905,North America,History,Male,9,15,4,26.0,12.4,35.0,62.5,Low
29906,South Asia,English,Female,10,16,10,19.5,6.3,14.4,49.7,Low
29907,North America,Computer Science,Female,11,17,15,39.2,10.1,62.1,67.4,Medium
29908,Europe,Science,Female,11,16,18,39.2,11.9,64.8,75.4,Medium
29909,South America,History,Female,9,15,14,19.8,4.6,40.1,72.0,Low
29910,Africa,Science,Female,9,14,16,21.9,8.5,42.1,59.1,Low
29911,North America,English,Male,10,16,26,9.7,5.0,35.9,64.9,Low
29912,South Asia,English,Female,11,17,23,59.0,16.5,54.8,78.8,High
29913,South America,History,Male,10,16,15,16.9,7.0,12.8,63.3,Low
29914,Europe,Science,Male,12,17,28,40.8,9.3,55.1,60.7,High
29915,Africa,History,Male,9,15,22,34.2,10.9,48.3,53.8,Medium
29916,Europe,Science,Male,11,16,15,18.0,8.8,47.9,63.5,Low
29917,South Asia,Science,Female,12,18,22,36.2,6.2,53.2,57.8,High
29918,South America,Mathematics,Female,10,15,25,27.8,7.1,60.8,65.4,Medium
29919,Africa,English,Male,10,15,10,42.7,15.0,41.5,54.8,Medium
29920,Europe,English,Female,11,16,7,30.3,12.6,29.6,65.9,Low
29921,North America,Computer Science,Female,11,17,6,27.7,9.8,59.2,67.8,Low
29922,Europe,English,Female,12,18,12,44.9,0.0,36.2,58.3,Medium
29923,South Asia,History,Female,12,17,33,56.3,4.3,48.5,62.5,High
29924,North America,Economics,Female,12,18,45,63.2,9.1,78.7,83.1,High
29925,South America,History,Female,10,15,34,68.6,9.2,57.1,78.5,High
29926,North America,Economics,Female,9,14,28,46.6,10.1,73.5,80.6,High
29927,East Asia,History,Male,11,16,17,39.6,2.4,58.9,74.9,Medium
29928,South America,Science,Female,9,14,39,47.8,6.5,61.1,55.0,High
29929,South Asia,English,Male,12,17,13,47.1,7.2,54.3,73.3,High
29930,East Asia,Computer Science,Male,9,15,22,32.1,8.9,28.1,64.4,Medium
29931,North America,Mathematics,Male,9,15,10,23.6,11.5,37.0,61.7,Low
29932,Africa,English,Male,10,15,14,42.6,5.5,55.6,75.5,Medium
29933,South America,History,Male,11,17,26,57.9,11.3,73.2,68.3,High
29934,Africa,Economics,Other,9,15,12,29.2,2.1,42.7,52.6,Low
29935,North America,Economics,Male,11,17,10,37.9,9.5,47.7,73.5,Medium
29936,South Asia,History,Female,11,16,11,29.7,7.9,52.6,46.9,Low
29937,Africa,Science,Female,9,15,21,41.7,5.9,52.4,44.6,High
29938,Africa,Science,Male,12,18,20,45.1,15.3,59.1,69.2,High
29939,South Asia,History,Male,9,14,19,10.8,12.4,38.3,57.5,Low
29940,South America,Science,Female,9,14,27,58.9,12.7,81.9,79.3,High
29941,Europe,Computer Science,Male,12,17,13,18.7,8.4,10.7,72.9,Low
29942,Africa,Economics,Female,11,17,26,47.3,9.7,55.0,60.4,High
29943,South Asia,Science,Male,11,16,11,14.5,11.0,27.4,60.4,Low
29944,Africa,Economics,Male,9,14,17,30.8,18.6,41.7,72.5,Medium
29945,East Asia,Mathematics,Female,10,15,11,52.0,0.9,64.8,62.8,High
29946,South Asia,English,Male,9,14,19,45.4,8.0,60.0,70.0,High
29947,Africa,English,Male,12,17,26,46.9,9.3,41.0,80.5,High
29948,South America,History,Male,10,15,36,29.9,5.1,44.6,76.3,High
29949,Africa,English,Male,12,17,7,4.8,7.6,28.3,55.1,Low
29950,North America,History,Female,12,17,6,9.2,6.1,43.8,61.8,Low
29951,South Asia,Mathematics,Female,10,16,18,6.2,11.0,55.8,53.9,Low
29952,Africa,Computer Science,Female,10,15,19,25.4,6.4,51.6,64.1,Medium
29953,South America,Economics,Female,12,18,34,38.0,10.1,39.4,66.6,High
29954,South Asia,English,Female,11,17,28,41.7,11.8,51.8,72.4,High
29955,Africa,Economics,Male,11,16,14,25.7,12.9,31.6,47.0,Low
29956,East Asia,Mathematics,Female,12,18,15,33.4,7.5,31.5,73.8,Medium
29957,Europe,Computer Science,Female,10,16,7,47.8,8.3,64.3,68.8,Medium
29958,South America,Science,Female,11,17,19,41.8,8.3,42.8,68.2,High
29959,South Asia,Computer Science,Female,12,17,21,13.8,4.0,32.0,54.0,Low
29960,East Asia,History,Male,10,16,22,63.6,7.7,65.4,82.7,High
29961,Europe,Mathematics,Female,11,17,21,33.8,13.3,60.9,70.0,Medium
29962,North America,English,Male,10,15,6,9.3,8.4,45.8,62.1,Low
29963,South Asia,English,Male,12,18,20,36.4,5.3,58.7,70.7,Medium
29964,Africa,Computer Science,Male,10,16,12,42.7,5.2,38.0,66.6,Medium
29965,Europe,Mathematics,Male,10,15,19,44.3,8.0,51.4,72.3,High
29966,South America,Economics,Male,9,15,19,15.9,8.4,60.3,42.8,Low
29967,Africa,Mathematics,Male,12,17,29,38.6,7.8,47.5,65.8,High
29968,East Asia,Science,Female,9,14,31,29.5,12.2,40.7,59.4,High
29969,Africa,Mathematics,Female,9,15,27,40.5,14.5,41.5,54.1,High
29970,South America,Economics,Female,11,17,11,27.9,2.9,55.7,47.1,Low
29971,Africa,History,Female,9,15,19,21.1,7.8,47.4,59.9,Low
29972,Africa,Computer Science,Female,11,16,21,25.3,10.4,22.8,48.4,Medium
29973,Africa,Computer Science,Male,12,17,32,40.5,11.2,62.0,74.6,High
29974,South America,History,Female,9,15,11,17.9,4.9,41.4,60.1,Low
29975,North America,Science,Male,9,14,9,30.2,6.2,50.4,76.8,Low
29976,South Asia,Mathematics,Male,10,16,35,39.2,8.5,41.4,58.3,High
29977,South America,English,Male,12,17,11,9.4,3.0,40.5,55.5,Low
29978,South Asia,English,Female,9,14,17,33.2,10.4,38.0,65.7,Medium
29979,North America,English,Female,12,17,16,37.0,10.9,21.5,62.8,Medium
29980,South America,Economics,Male,10,16,16,37.9,16.4,29.9,71.5,Medium
29981,East Asia,Mathematics,Female,11,17,17,27.1,11.0,57.0,78.8,Medium
29982,South America,History,Female,11,17,8,24.0,11.0,37.7,65.4,Low
29983,North America,Mathematics,Female,10,15,29,62.3,7.8,43.7,79.1,High
29984,North America,History,Male,9,14,25,12.0,4.8,27.2,70.5,Low
29985,East Asia,Computer Science,Female,10,15,9,41.1,7.6,35.0,82.5,Medium
29986,Europe,Mathematics,Male,11,17,13,33.8,8.2,44.6,65.0,Medium
29987,East Asia,English,Female,9,14,24,25.5,8.4,56.5,83.0,Medium
29988,South Asia,Science,Male,9,15,23,24.7,12.9,36.6,59.6,Medium
29989,Europe,English,Female,11,16,23,10.9,4.7,36.0,56.1,Low
29990,Africa,English,Male,9,14,4,15.3,11.8,45.7,45.8,Low
29991,North America,English,Male,10,15,30,36.0,10.3,53.2,80.7,High
29992,South America,History,Female,12,17,7,36.8,6.7,46.8,66.3,Medium
29993,North America,Science,Female,9,14,35,13.0,4.1,27.1,69.6,Medium
29994,East Asia,Economics,Female,11,16,25,25.1,8.5,29.1,77.5,Medium
29995,South America,Economics,Female,9,14,20,37.5,19.2,40.0,81.3,High
29996,North America,English,Female,9,14,18,45.3,2.5,33.3,63.8,High
29997,South America,Economics,Male,10,16,13,4.7,8.3,32.7,52.8,Low
29998,Europe,Science,Male,9,14,14,26.1,6.1,45.7,71.7,Low
29999,Africa,Science,Female,11,17,13,41.8,8.0,49.8,60.8,Medium
30000,South America,Science,Male,12,18,23,37.7,7.2,31.9,74.9,High
30001,Europe,Computer Science,Male,9,14,14,42.2,7.3,68.0,85.3,Medium
30002,South Asia,Mathematics,Male,9,14,15,37.1,7.8,51.0,68.2,Medium
30003,South America,Science,Female,11,16,13,6.2,10.5,61.7,67.9,Low
30004,North America,Mathematics,Male,11,17,14,11.7,9.6,22.7,67.1,Low
30005,North America,English,Male,9,15,10,33.6,7.9,54.5,69.6,Medium
30006,Europe,Science,Male,11,16,39,31.7,6.0,48.8,70.9,High
30007,East Asia,Computer Science,Female,10,15,17,47.1,6.0,58.2,89.0,High
30008,Africa,Computer Science,Male,12,18,25,37.1,16.8,45.4,75.4,High
30009,East Asia,Economics,Male,11,17,17,22.8,9.5,71.0,74.6,Low
30010,South Asia,English,Female,10,16,24,25.4,4.5,37.3,68.0,Medium
30011,South America,History,Male,11,16,10,40.3,12.4,46.1,71.7,Medium
30012,Europe,Economics,Other,11,17,10,19.2,10.1,27.7,60.5,Low
30013,South America,Computer Science,Female,10,15,8,6.9,0.0,47.5,60.7,Low
30014,Europe,Economics,Male,9,14,37,32.0,17.3,37.8,77.6,High
30015,Europe,Economics,Male,11,17,11,31.0,8.7,52.2,63.1,Medium
30016,South America,Mathematics,Male,12,17,20,26.9,7.1,53.9,55.4,Medium
30017,East Asia,Science,Female,11,16,28,19.0,12.3,38.7,68.7,Medium
30018,South Asia,Computer Science,Male,10,15,11,17.8,0.0,40.5,56.8,Low
30019,Europe,Mathematics,Male,12,17,40,36.3,14.3,50.9,70.6,High
30020,South Asia,Mathematics,Female,9,15,24,1.3,11.6,29.7,53.3,Low
30021,Africa,Mathematics,Female,10,15,16,53.5,12.5,66.9,61.4,High
30022,North America,Mathematics,Male,9,14,11,21.9,9.3,38.4,52.6,Low
30023,Europe,History,Male,11,17,8,23.7,6.3,45.0,65.4,Low
30024,Europe,Science,Female,10,15,21,34.5,8.6,54.0,74.2,Medium
30025,South Asia,Economics,Female,12,18,15,24.9,9.6,60.0,60.8,Low
30026,Africa,Mathematics,Male,9,14,6,10.3,2.2,38.2,40.3,Low
30027,Europe,English,Other,11,17,34,20.8,16.2,44.8,78.7,Medium
30028,Africa,History,Male,11,17,10,26.4,7.7,37.3,53.5,Low
30029,South America,English,Female,10,16,24,39.4,9.2,54.6,84.9,High
30030,South Asia,Computer Science,Female,11,17,17,19.2,4.0,45.4,58.0,Low
30031,South America,Economics,Female,9,14,18,27.8,11.0,23.0,61.4,Medium
30032,South America,History,Female,9,15,64,29.9,10.5,41.0,80.0,High
30033,Africa,History,Male,12,17,34,48.0,9.0,46.4,86.2,High
30034,South Asia,History,Female,10,16,24,35.1,9.7,49.0,73.6,High
30035,Europe,Economics,Male,9,15,21,29.1,5.8,46.7,68.5,Medium
30036,South America,Computer Science,Male,10,16,18,38.8,5.6,27.2,74.0,Medium
30037,South Asia,Mathematics,Female,10,15,27,16.6,4.9,49.7,51.8,Medium
30038,North America,Computer Science,Male,9,15,9,13.5,5.5,35.6,66.2,Low
30039,Africa,Mathematics,Female,9,15,15,0.0,11.6,23.0,48.1,Low
30040,South Asia,Economics,Female,11,16,30,35.7,1.6,39.3,55.9,High
30041,South America,Science,Female,12,18,9,7.8,5.1,44.4,60.3,Low
30042,South America,Computer Science,Male,11,16,18,37.0,7.6,53.4,66.8,Medium
30043,North America,Computer Science,Male,11,17,11,27.9,13.1,43.4,66.6,Low
30044,South America,English,Female,11,17,7,31.6,10.9,42.5,66.8,Low
30045,South America,Economics,Male,9,15,25,22.9,10.0,17.0,60.1,Medium
30046,Africa,History,Female,9,14,20,31.3,5.6,44.2,59.7,Medium
30047,Europe,English,Male,11,16,20,25.4,14.3,36.1,65.6,Medium
30048,Africa,English,Male,11,17,17,15.2,14.6,29.1,55.7,Low
30049,South America,Science,Male,10,16,14,19.4,11.7,31.3,44.7,Low
30050,Africa,Mathematics,Male,11,17,15,9.0,10.9,38.6,54.4,Low
30051,South Asia,Economics,Female,10,16,27,29.0,5.3,52.2,51.8,Medium
30052,Africa,Computer Science,Female,9,15,18,23.4,6.0,26.8,63.5,Medium
30053,South Asia,Computer Science,Female,9,15,12,20.1,15.6,21.9,66.3,Low
30054,Europe,Economics,Female,9,15,13,29.3,5.5,53.3,66.7,Medium
30055,Africa,History,Female,10,15,5,16.0,8.2,32.7,52.0,Low
30056,South Asia,Economics,Male,10,16,23,30.6,9.7,50.5,59.4,Medium
30057,Europe,Economics,Female,12,18,24,38.5,9.0,61.7,70.4,High
30058,East Asia,Science,Male,11,16,31,28.6,9.4,47.7,75.8,High
30059,Europe,English,Female,9,15,10,13.9,17.7,42.8,76.4,Low
30060,East Asia,Mathematics,Female,10,15,8,31.2,4.3,59.2,67.4,Low
30061,South Asia,Computer Science,Female,12,17,7,26.1,5.6,39.2,52.1,Low
30062,South America,Mathematics,Male,12,18,8,36.7,17.9,44.1,67.3,Medium
30063,South America,Computer Science,Male,12,17,15,12.8,10.0,25.8,57.1,Low
30064,South Asia,Computer Science,Female,11,16,20,39.0,6.0,66.4,70.7,High
30065,Africa,English,Female,11,16,7,34.2,7.4,49.6,72.5,Low
30066,Europe,History,Male,11,17,14,27.1,11.1,53.4,83.2,Low
30067,South America,Economics,Male,11,16,44,40.2,7.1,36.7,69.0,High
30068,Europe,Computer Science,Male,9,14,40,37.4,7.0,60.4,85.5,High
30069,South America,English,Female,10,15,26,23.3,0.0,49.8,76.5,Medium
30070,South America,Economics,Female,10,16,29,48.2,12.8,57.7,83.4,High
30071,Europe,Mathematics,Other,11,16,35,40.4,9.4,62.7,71.1,High
30072,North America,Science,Female,9,14,17,8.3,7.0,52.6,74.8,Low
30073,Africa,Science,Other,12,18,18,30.8,5.1,45.9,52.6,Medium
30074,South America,English,Male,9,14,37,54.2,10.2,61.9,89.8,High
30075,Africa,Computer Science,Female,12,18,9,14.5,7.3,49.4,51.3,Low
30076,North America,Computer Science,Female,10,15,23,45.0,14.3,51.6,71.3,High
30077,East Asia,Mathematics,Female,11,16,22,45.9,12.9,56.5,78.2,High
30078,South Asia,Science,Female,11,17,17,16.3,9.7,31.9,44.1,Low
30079,South America,Computer Science,Male,10,16,19,30.4,13.9,51.8,70.5,Medium
30080,Africa,History,Male,11,16,15,18.4,17.2,49.4,65.8,Low
30081,Africa,Science,Female,9,14,10,45.5,9.5,51.5,77.1,Medium
30082,South Asia,English,Male,12,17,24,46.1,17.0,54.9,67.5,High
30083,Europe,History,Female,10,15,22,8.5,8.2,52.1,62.8,Low
30084,Africa,History,Female,11,16,35,24.9,7.4,48.0,66.1,High
30085,North America,Computer Science,Female,9,15,40,49.5,7.0,45.2,91.8,High
30086,North America,Economics,Female,9,14,16,41.0,10.1,48.9,67.1,Medium
30087,North America,Computer Science,Female,10,15,8,29.0,7.8,37.1,70.9,Low
30088,East Asia,Mathematics,Female,11,16,30,26.5,13.1,34.3,65.5,High
30089,North America,English,Female,12,17,18,30.1,9.4,33.8,68.2,Medium
30090,East Asia,English,Female,9,15,27,38.7,10.3,38.0,69.9,High
30091,Europe,History,Male,12,17,13,4.8,8.1,30.8,68.4,Low
30092,South America,Economics,Female,12,18,23,39.2,10.7,53.6,75.8,High
30093,South Asia,English,Male,12,17,15,28.3,9.9,34.6,66.8,Medium
30094,North America,English,Male,9,15,24,34.1,10.1,46.6,74.1,High
30095,Africa,Economics,Female,9,14,16,28.0,6.8,48.8,50.6,Medium
30096,South Asia,Computer Science,Female,11,17,22,30.9,14.2,57.6,68.4,Medium
30097,Europe,English,Female,10,15,22,46.6,11.6,52.9,66.1,High
30098,East Asia,Economics,Male,12,17,18,40.2,10.1,56.7,56.7,High
30099,South America,Science,Male,12,18,17,10.1,10.7,43.7,55.6,Low
30100,South America,Science,Female,10,16,18,25.7,6.7,40.9,70.4,Medium
30101,South Asia,Mathematics,Female,11,17,15,39.9,9.8,46.2,65.6,Medium
30102,South America,Mathematics,Female,10,15,30,35.2,2.4,45.4,72.6,High
30103,Europe,Economics,Female,12,18,27,46.9,9.1,48.8,58.8,High
30104,South America,Mathematics,Female,11,16,6,7.2,8.5,41.8,52.8,Low
30105,South America,Computer Science,Female,10,15,14,48.7,10.7,63.3,83.8,High
30106,East Asia,Mathematics,Female,10,15,19,15.6,12.3,47.4,64.7,Low
30107,East Asia,Science,Male,9,15,16,26.7,11.8,32.5,76.1,Medium
30108,East Asia,English,Male,12,18,20,13.5,7.8,25.9,62.1,Low
30109,North America,Science,Male,11,16,19,27.2,12.2,52.5,66.2,Medium
30110,South America,Mathematics,Female,9,14,25,42.4,8.2,59.9,55.3,High
30111,Africa,Economics,Other,10,15,43,43.2,11.4,60.6,67.2,High
30112,South America,English,Female,9,14,20,35.2,9.4,31.5,72.6,Medium
30113,North America,English,Female,11,16,21,23.0,11.7,40.9,64.4,Medium
30114,Africa,Computer Science,Male,12,18,20,30.9,12.7,37.6,74.5,Medium
30115,South Asia,Economics,Female,11,16,37,16.4,8.4,44.7,64.5,Medium
30116,Africa,Science,Female,10,16,12,31.2,5.4,40.5,55.4,Medium
30117,South America,English,Female,10,15,21,37.6,14.5,46.0,60.5,High
30118,South America,English,Male,12,17,19,47.5,9.3,48.0,66.1,High
30119,South America,Science,Male,12,18,29,33.9,8.3,58.8,72.1,High
30120,North America,Mathematics,Female,11,17,25,27.7,7.3,46.1,75.1,Medium
30121,Europe,Economics,Male,10,16,14,23.0,10.2,29.6,58.3,Low
30122,Europe,Computer Science,Female,12,18,18,14.2,6.8,51.7,66.8,Low
30123,East Asia,Computer Science,Male,9,15,28,33.6,10.7,54.3,76.3,High
30124,South America,Science,Male,10,15,57,69.8,13.0,80.4,95.7,High
30125,Africa,History,Male,10,15,25,52.6,10.6,49.9,69.4,High
30126,East Asia,Mathematics,Female,12,18,19,26.0,10.6,55.1,54.0,Medium
30127,Africa,Mathematics,Male,12,18,31,45.7,7.0,58.6,72.9,High
30128,Europe,Economics,Male,10,15,18,26.1,4.5,31.6,67.1,Medium
30129,East Asia,Science,Female,12,17,15,47.9,7.7,48.9,84.4,High
30130,East Asia,Computer Science,Female,11,17,25,53.4,11.9,45.9,79.7,High
30131,Europe,Science,Female,12,18,29,47.8,12.2,52.6,84.8,High
30132,East Asia,History,Female,11,16,20,35.1,6.2,48.4,84.6,Medium
30133,South America,History,Male,10,15,28,24.9,12.9,48.9,78.5,Medium
30134,Africa,Computer Science,Male,9,15,7,9.5,5.4,47.0,61.1,Low
30135,South America,Economics,Male,12,18,27,18.1,5.4,22.3,51.4,Medium
30136,Africa,English,Male,12,18,30,43.6,6.0,43.4,77.1,High
30137,South Asia,Economics,Male,10,15,13,22.6,14.5,40.2,58.2,Low
30138,North America,Science,Female,9,15,35,22.6,9.1,43.3,77.4,High
30139,South America,Economics,Male,11,17,6,49.4,10.8,60.9,69.0,Medium
30140,South Asia,English,Male,12,18,22,39.9,10.0,51.0,65.8,High
30141,East Asia,Economics,Female,11,16,33,38.4,11.8,32.5,68.4,High
30142,North America,Computer Science,Female,10,16,38,45.1,6.9,47.8,94.5,High
30143,South America,History,Other,12,17,30,40.1,1.6,50.1,69.3,High
30144,South America,Economics,Male,11,16,50,38.9,9.7,35.0,61.4,High
30145,South America,Computer Science,Female,12,18,6,6.1,7.2,37.5,49.8,Low
30146,Europe,History,Female,10,16,17,32.2,13.4,60.3,71.7,Medium
30147,South America,Science,Female,11,16,17,13.9,6.8,53.2,56.7,Low
30148,East Asia,English,Male,11,17,4,15.4,15.3,35.7,58.4,Low
30149,North America,Mathematics,Female,9,15,21,41.8,5.7,61.1,87.0,High
30150,East Asia,Computer Science,Male,11,17,18,37.1,7.7,73.2,94.8,Medium
30151,South Asia,History,Female,9,14,16,44.0,8.0,49.1,57.9,High
30152,East Asia,Computer Science,Male,10,15,24,51.4,6.1,60.4,84.3,High
30153,North America,History,Male,10,16,12,0.0,6.2,41.6,52.4,Low
30154,East Asia,Science,Male,12,17,15,41.1,5.1,48.4,83.7,Medium
30155,Africa,Economics,Male,11,16,11,29.0,12.9,47.4,64.9,Low
30156,Africa,English,Female,12,17,9,38.3,9.0,67.0,75.6,Medium
30157,Africa,Computer Science,Male,9,15,27,20.0,2.4,47.5,57.4,Medium
30158,East Asia,Mathematics,Female,12,18,14,11.6,5.2,28.5,55.2,Low
30159,Africa,History,Male,9,15,16,29.2,12.9,36.2,67.3,Medium
30160,North America,English,Female,12,17,38,27.5,6.5,32.7,68.0,High
30161,Africa,Economics,Male,9,14,12,21.7,4.9,60.1,69.1,Low
30162,South Asia,Computer Science,Male,9,15,43,31.5,7.7,45.1,65.0,High
30163,East Asia,Economics,Female,9,15,6,0.0,6.7,26.5,49.7,Low
30164,East Asia,Science,Male,12,17,28,49.9,9.7,58.0,72.2,High
30165,South America,History,Male,9,14,42,29.9,10.4,56.3,76.1,High
30166,Europe,History,Female,11,17,24,31.7,11.5,53.9,71.7,Medium
30167,South Asia,Science,Male,10,15,44,39.0,7.9,56.2,65.7,High
30168,Africa,Science,Female,9,14,12,13.0,10.3,46.9,58.7,Low
30169,East Asia,Computer Science,Male,9,15,11,4.2,0.0,33.4,57.4,Low
30170,Europe,Mathematics,Male,11,16,28,28.1,9.3,29.0,67.2,Medium
30171,South Asia,English,Female,10,15,21,16.0,6.0,25.9,44.6,Low
30172,Africa,Computer Science,Male,11,17,11,26.0,1.0,57.5,56.6,Low
30173,South America,Economics,Female,11,16,19,16.9,7.8,43.1,58.9,Low
30174,North America,History,Female,10,16,20,47.9,10.5,38.6,72.4,High
30175,South Asia,Computer Science,Male,10,16,8,21.8,6.2,49.1,59.8,Low
30176,Africa,Computer Science,Female,9,14,15,12.0,12.4,19.8,52.4,Low
30177,North America,Science,Male,10,16,16,19.7,14.3,44.7,60.8,Low
30178,Europe,Computer Science,Female,11,17,38,33.6,8.0,44.1,84.6,High
30179,North America,Computer Science,Female,12,18,15,12.3,4.1,24.1,58.8,Low
30180,East Asia,Computer Science,Female,9,15,12,25.0,8.8,52.5,68.1,Low
30181,South Asia,History,Male,10,16,20,29.5,6.5,40.7,59.6,Medium
30182,Europe,Mathematics,Female,10,15,9,25.0,10.5,46.5,77.2,Low
30183,North America,Mathematics,Female,11,16,7,30.4,15.7,51.5,76.5,Low
30184,East Asia,History,Male,12,17,8,17.6,6.6,38.2,56.5,Low
30185,Africa,Science,Male,12,17,36,28.0,5.9,39.3,59.9,High
30186,Europe,English,Male,11,17,26,19.5,11.3,31.4,69.3,Medium
30187,East Asia,English,Male,9,14,34,19.1,10.1,29.3,77.5,Medium
30188,Africa,Computer Science,Male,9,15,10,24.7,3.2,37.2,58.4,Low
30189,East Asia,English,Male,9,15,7,27.5,1.9,17.4,67.1,Low
30190,East Asia,History,Male,11,17,21,21.7,6.3,51.3,78.9,Medium
30191,Europe,English,Male,9,15,35,59.0,9.0,56.2,86.7,High
30192,South America,Mathematics,Female,10,16,11,18.4,8.9,28.6,59.0,Low
30193,South America,Computer Science,Male,10,16,7,34.4,9.4,65.8,67.7,Low
30194,Africa,History,Male,11,17,27,48.8,4.2,56.8,75.8,High
30195,South America,Science,Female,11,17,23,29.8,8.1,60.3,63.7,Medium
30196,East Asia,Computer Science,Female,10,16,23,46.1,8.3,80.0,73.9,High
30197,East Asia,Mathematics,Male,10,15,24,33.4,8.4,48.9,74.0,High
30198,Africa,Science,Female,9,14,21,26.3,13.8,34.2,57.6,Medium
30199,North America,Science,Male,9,14,20,19.4,11.3,8.9,72.4,Low
30200,Europe,History,Female,10,16,22,40.5,8.3,46.9,75.3,High
30201,Europe,Economics,Female,10,15,13,13.6,8.6,36.6,66.1,Low
30202,East Asia,Economics,Male,12,18,15,32.8,6.8,38.1,87.5,Medium
30203,Europe,Mathematics,Other,10,16,6,25.8,4.0,63.5,58.8,Low
30204,South Asia,Mathematics,Female,9,14,23,29.8,9.2,40.8,67.5,Medium
30205,South Asia,Computer Science,Male,11,16,24,33.9,8.4,36.7,75.8,High
30206,Africa,History,Male,11,17,23,13.3,14.0,57.9,60.8,Low
30207,East Asia,English,Female,10,15,17,22.0,13.6,46.1,83.8,Low
30208,North America,Economics,Female,12,17,27,42.1,6.7,50.0,55.4,High
30209,Africa,Science,Female,9,15,23,46.8,6.5,45.2,71.2,High
30210,South Asia,Mathematics,Male,10,16,35,31.0,7.9,32.9,48.4,High
30211,North America,English,Female,12,18,9,16.9,6.7,55.3,63.1,Low
30212,East Asia,Science,Male,9,15,27,57.0,11.4,40.5,84.8,High
30213,Europe,Science,Male,9,15,35,54.0,15.4,72.2,96.6,High
30214,South Asia,History,Other,12,17,11,32.0,13.9,44.3,62.1,Medium
30215,South America,Science,Male,11,17,21,36.7,13.0,44.9,56.2,High
